restaurant_type,district,city,restaurant_name,address,score,avg_price,review_num,taste_rating,environment_rating,service_rating
本帮江浙菜,福田区,深圳,上海宾馆中餐厅·大上海酒楼,深南中路3032号上海宾馆2楼,4.18,109,547,4.12,4.5,4.31
私房菜,龙岗区,深圳,天天私房菜餐厅,富康路109号,3.72,,4,3.72,3.72,3.68
私房菜,龙岗区,深圳,坂田私房菜,坂田街道雪岗路美兰工业区2008号1栋2楼,3.55,,5,3.5,3.53,3.54
私房菜,龙岗区,深圳,品宴私房菜,体育三路运来利百货店东100米,3.68,56,10,3.8,3.62,3.67
私房菜,龙岗区,深圳,大榕树餐厅,龙岗街道朱古石路62号,3.71,,1,3.71,3.71,3.71
私房菜,龙岗区,深圳,陈屋私房菜,后福村18号,3.72,,12,3.83,3.67,3.71
本帮江浙菜,福田区,深圳,浙礼(连城店),福华一路连城新天地B区25铺（购物公园A出口，会展中心B出口）,4.06,68,5426,4.05,3.92,3.97
本帮江浙菜,福田区,深圳,二小姐的店(绿景虹湾店),梅林街道北环大道6098号绿景佐阾虹湾购物中心L3018,3.93,80,915,3.79,4.58,4.11
本帮江浙菜,福田区,深圳,杭苑(茂业华强北店),华强北街道华强北路西侧东方时代广场裙楼九楼909-1铺,3.73,83,2912,3.82,4.07,3.86
本帮江浙菜,福田区,深圳,安小馆(百花店),百花四路长城综合楼首层,4.11,68,598,4.27,4.39,4.15
本帮江浙菜,福田区,深圳,野春小馆,红荔路中心书二楼N229号,3.34,85,2733,3.31,3.77,3.55
私房菜,龙岗区,深圳,老表客家私房菜,长盛路35号,3.77,,6,3.76,3.76,3.77
私房菜,龙岗区,深圳,二嫂私房菜,大芬社区佳兆业可园南区16栋,3.68,,3,3.68,3.68,3.68
私房菜,龙岗区,深圳,满宾私房菜,南澳新东路新大社区新圩村,3.82,,14,3.72,3.63,3.71
私房菜,龙岗区,深圳,记忆弄堂私家小厨,富安大道3号和枫酒店二楼,3.75,,6,3.75,3.77,3.78
私房菜,龙岗区,深圳,湘昱私房菜,平湖街道平新北路98号DCC文化创意园2栋102号,3.76,56,35,3.85,3.75,3.72
本帮江浙菜,福田区,深圳,姑奶奶厨坊(八卦岭店),八卦二路旭飞花园一楼,4.17,46,204,4.13,4.05,4.03
本帮江浙菜,福田区,深圳,谨杭味道(岁宝益田店),福强路益田村益田大厦岁宝3楼,3.95,73,316,4.08,4.28,3.94
本帮江浙菜,福田区,深圳,上海小南国(欢乐海岸店),白石路东13号欢乐海岸曲水湾A-1F,3.85,168,2001,3.87,4.46,3.85
本帮江浙菜,福田区,深圳,西湖明珠大酒楼(泰然工业园店),车公庙泰然六路213栋东座2A,3.58,68,253,3.52,3.52,3.53
本帮江浙菜,福田区,深圳,天养脯雪,泰然八路泰然大厦C座一层L1-18号,3.94,,25,3.94,3.98,3.96
本帮江浙菜,福田区,深圳,颂餐厅 SONG,深南东路5018号大剧院南门颂餐厅,3.82,,4,3.82,3.82,3.82
本帮江浙菜,福田区,深圳,康富来老上海,金桂路骏皇名居B09B10商铺,3.58,19,12,3.58,3.56,3.54
本帮江浙菜,福田区,深圳,金牌小龙(新港城店),石厦北二街89号新港城商城二层202号,3.62,55,470,3.61,3.73,3.6
本帮江浙菜,福田区,深圳,骏茗生态馆,梅林街道上梅林新世界百货二楼,3,,,3.61,3.73,3.6
其他美食,龙岗区,深圳,楚味·潜江五七油焖大虾(华南城店),平湖街道华南城2号舌尖美食广场5-8号,3.73,74,30,3.73,3.72,3.66
其他美食,龙岗区,深圳,鱼来鱼旺(坂田店),坂雪岗大道2010-1号商铺,3.49,70,27,3.56,3.42,3.64
其他美食,龙岗区,深圳,内蒙草原风味(平吉上苑店),新河路平吉上苑一期C座115号,3.55,,1,3.55,3.55,3.55
其他美食,罗湖区,深圳,豫之味(国贸店),人民南路2065-3国商大厦东座二楼摩登时代,3.69,,7,3.69,3.69,3.69
其他美食,龙岗区,深圳,江西莲花血鸭土菜(坪山区二分店),东纵路157-5号,3.77,,12,3.82,3.64,3.73
其他美食,龙岗区,深圳,洪湖岸边,龙平西路熙河园53-54号,3.88,67,107,3.87,3.81,3.82
其他美食,龙岗区,深圳,都挺好椰子鸡,上水径路水径商业广场,3.72,85,19,3.81,3.81,3.78
其他美食,罗湖区,深圳,黄鹤楼酒楼,嘉宾路4035号,3.85,66,454,3.76,3.56,3.48
其他美食,罗湖区,深圳,滋季壹号炖品世家(春风路店),南极路1号,3.94,48,79,3.9,3.86,3.93
其他美食,罗湖区,深圳,凤九儿土家菜(福安广场店),东晓街道金稻田路2001号福安购物广场五层F5003号,3.9,82,156,3.85,4.1,3.86
其他美食,罗湖区,深圳,述乐现烤红薯(国贸店),人民南路国贸天虹二楼电梯旁,3.75,,19,3.76,3.72,3.74
其他美食,罗湖区,深圳,咖滋咖喱餐厅,南湖路国贸商业大厦二楼,3.63,,10,3.69,3.66,3.83
其他美食,罗湖区,深圳,持音海钓会所,富景道17号,3.83,,5,3.99,3.8,3.8
其他美食,龙岗区,深圳,洪湖故事  湖北菜,环城南路5号坂田国际中心F102,3.62,79,27,3.58,3.62,3.61
其他美食,罗湖区,深圳,湛江鸡饭店(向西店),南湖街道向西路10号,3.57,,15,3.65,3.5,3.53
其他美食,罗湖区,深圳,陕客·西安风味馆(田贝店),翠竹街道田贝四路邮政综合楼东侧1层41号-2,3.78,20,27,3.67,3.72,3.71
其他美食,罗湖区,深圳,MEI YUAN,聚宝路91号,3.78,,,3.67,3.72,3.71
其他美食,罗湖区,深圳,潮鑫记,深南东路1017号,3.62,,6,3.61,3.44,3.63
其他美食,罗湖区,深圳,好潮味美食,洪湖二街医药宿舍底商,3.81,19,22,3.87,3.65,3.77
其他美食,罗湖区,深圳,螺味馆(向西店),向西村嘉宾路1020号向西村村口,3.59,39,143,3.56,3.25,3.54
其他美食,罗湖区,深圳,吃了嗎牛雜,文锦渡文华花园,3.47,,1,3.47,3.47,3.53
其他美食,罗湖区,深圳,全家FamilyMart(国速世纪大厦店),松园西街28-1号,3.59,,1,3.59,3.59,3.59
创意菜,福田区,深圳,覔会·相遇此,马成时代广场,,,,,,
创意菜,福田区,深圳,深圳报业集团电子商务有限公司(深商e天下),深南大道6008号特区报业大厦30D,,,3,,,
创意菜,福田区,深圳,浪公子精酿啤酒馆,福星路44-1号,,,3,,,
创意菜,福田区,深圳,钳有味,南园街道巴登社区巴丁街巴登村48号105,,1,3.56,3.56,3.56,3.56
创意菜,福田区,深圳,迷你肉蟹煲,振兴路483号,,,3.56,3.56,3.56,3.56
创意菜,福田区,深圳,绿波浪,上海豫园,,,3.56,3.56,3.56,3.56
创意菜,福田区,深圳,古野·花园,深南大道6017号都市阳光名苑一座20d,,,3.56,3.56,3.56,3.56
创意菜,福田区,深圳,尾尾鲜,华强北街道福强社区华强北路1026号康乐大厦1层1号SK03号铺,,,3.56,3.56,3.56,3.56
创意菜,福田区,深圳,阵地音乐餐吧,沙嘴二坊沙嘴中心街13号,,,3.56,3.56,3.56,3.56
创意菜,福田区,深圳,年年旺商行,福华路福田村福新坊11号102,,,3.56,3.56,3.56,3.56
创意菜,福田区,深圳,鸭！美味,泰然六路泰然工贸园内,,1,3.41,3.41,3.41,3.41
特色菜,龙岗区,深圳,凯里亚德米萝时光中西餐厅,爱南路368号凯里亚德酒店二楼,3.53,,11,3.53,3.53,3.57
特色菜,龙岗区,深圳,桃里源音乐餐吧,守珍街203号,3.53,,,3.53,3.53,3.57
特色菜,龙岗区,深圳,品雲軒花海莊園私房菜,大鹏新区葵涌街道三溪社区奔康工业区后门一号,3.56,,4,3.56,3.56,3.56
特色菜,龙岗区,深圳,蒙回食府,龙城街道爱联社区龙翔大道4068-4074号101,3.66,89,39,3.69,3.71,3.68
特色菜,龙岗区,深圳,壹米食,吉华街道甘坑客家小镇7D116-8号楼3铺,3.77,28,37,3.7,3.75,3.79
特色菜,龙岗区,深圳,鱼你Yo!SoLo·酸菜鱼(龙岗天安数码城店),龙岗天安数码城2A102-2,3.61,,3,3.61,3.61,3.61
特色菜,龙岗区,深圳,品和鲜,白灰围二路60号,3.55,,1,3.55,3.55,3.55
特色菜,龙岗区,深圳,维客多中西餐厅,沙背坜二路91号,3.64,,9,3.63,3.63,3.61
特色菜,龙岗区,深圳,云景阁餐吧,龙岗区宝吉路中浩新城底商铺,3.64,,,3.63,3.63,3.61
特色菜,龙岗区,深圳,子燕乳鸽坊,宝吉路佳兆业广场二期2S栋-043,3.7,,5,3.73,3.68,3.68
特色菜,龙岗区,深圳,佳福牛肉鲜(南联店),建新路龙岗路15-2号,3.7,27,23,3.73,3.6,3.62
特色菜,龙岗区,深圳,玖贰陆大盘鸡(横岗店),横岗街道横岗社区富西街6号101,3.7,,,3.73,3.6,3.62
特色菜,龙岗区,深圳,中国兰州拉面(新木店),平湖街道新木社区新木路263-2号c,3.5,,2,3.6,3.5,3.5
特色菜,龙岗区,深圳,New World Club,稼先路152号,3.7,,7,3.7,3.78,3.78
特色菜,龙岗区,深圳,银濠花园酒店中西餐厅,南通道爱南路366号银濠花园酒店1楼,3.55,46,1,3.55,3.55,3.55
特色菜,南山区,深圳,过浪险(生态园店),粤海街道深圳湾科技生态园1区4栋3层D区,3.52,,1,3.52,3.52,3.52
特色菜,南山区,深圳,sabor español ,粤海街道华科苑南路2888号润深圳湾万象城B140k,3.57,,3,3.56,3.56,3.56
特色菜,南山区,深圳,五盏汤,蛇口老街104号,3.85,,4,3.85,3.85,3.85
特色菜,南山区,深圳,胡椒宅男,大冲新城花园c city2楼,3.69,,4,3.69,3.54,3.61
特色菜,南山区,深圳,鱼小财,前海路3101-90号,3.83,31,15,3.81,3.86,3.86
特色菜,南山区,深圳,阿里员工自用餐厅,登良路,3.54,,1,3.54,3.54,3.54
特色菜,南山区,深圳,时光里音乐餐厅,粤海街道南海大道海晖大厦,3.83,,13,3.78,3.93,3.83
特色菜,南山区,深圳,白梧桐餐吧(南山店),南头街道马家龙工业区14栋六楼601室,3.62,,2,3.6,3.6,3.62
特色菜,南山区,深圳,九祥岭美食街,南天路满天红宾馆旁,3.51,,6,3.51,3.55,3.51
特色菜,南山区,深圳,星洲海南鸡饭(科兴店),粤海街道科发路2号30区6栋108,3.51,,1,3.51,3.51,3.51
特色菜,南山区,深圳,皇室咖啡(深大店),桃园东路1号西海明珠大厦F座2楼,3.25,57,36,3.21,3.31,3.29
特色菜,南山区,深圳,乐忻经典,深南大道2005号卓悦中心东区2层L242号,3.25,,,3.21,3.31,3.29
特色菜,南山区,深圳,朗庭西餐厅,南光路120号,3.66,,4,3.63,3.75,3.69
特色菜,南山区,深圳,肥仔烤肉拌饭(大学城店),丽山路平山村225栋,3.57,,10,3.58,3.63,3.68
特色菜,南山区,深圳,酱汁香锅•金汤肥牛(鹏城印象店),南山街道南光路南光社区正龙村101号101,3,,,3.58,3.63,3.68
家常菜,罗湖区,深圳,林记商店,龙岗大道东100米,,,,,,
家常菜,罗湖区,深圳,正宗东北味地道家常菜,水贝一路105号附近,,,,,,
家常菜,罗湖区,深圳,东北家常菜,草埔樟輋路樟輋村底商,,,,,,
火锅,福田区,深圳,贤合庄卤味火锅(梅林店),北环大道梅林生活中心二楼,4.13,122,241,4.31,4.55,4.47
火锅,福田区,深圳,钢管厂五区小郡肝串串香(卓越店),福华三路卓越INTOWN商场四楼,4.34,116,1664,4.48,4.5,4.26
火锅,福田区,深圳,小龙坎老火锅(梅林卓越店),梅林路48号理想时代大厦208-A,4.25,124,1273,4.43,4.63,4.24
火锅,福田区,深圳,旬野菜·日式涮涮锅专门店(东海缤纷天地店),深南大道7888号东海缤纷天地商场二层2003A1,4.82,157,302,4.83,4.86,4.82
火锅,福田区,深圳,大龙燚火锅(卓越世纪中心店),金田路2028号卓越世纪中心4楼,4.04,132,781,4.35,4.54,4.16
火锅,福田区,深圳,冉冉垄居酒屋·日本料理(梅林店),梅林街道广康路御锦公馆一楼101B,4.4,91,1686,4.5,4.56,4.38
火锅,福田区,深圳,八合里牛肉火锅(卓悦INTOWN店),福华三路卓越INTOWN商场B1楼B110号铺,4.61,93,2714,4.76,4.44,4.15
火锅,福田区,深圳,旬野菜·日式涮涮锅专门店(梅林卓悦汇店),中康路卓悦汇6楼L6-14,4.53,156,1691,4.63,4.74,4.75
火锅,福田区,深圳,老诚一锅(深圳首店全国第651家分店),泰然七路1号博今国际广场4楼03B,4.22,148,55,4.3,4.54,4.55
火锅,福田区,深圳,谭鸭血老火锅(梅林店),中康路31号东梅公寓一楼,4.72,116,1861,4.75,4.76,4.65
火锅,福田区,深圳,牛这里清汤火锅·夜间烧烤,新闻路特区报社晶城广场一楼112号,4.43,97,1606,4.54,4.59,4.36
火锅,福田区,深圳,贤合庄卤味火锅(华强北店),振华路49-9号家乐大厦二楼,3.33,114,41,3.58,4.05,3.69
火锅,福田区,深圳,四季椰林椰子鸡(福田皇庭广场店),福华三路118号皇庭广场L1层20号,4.52,110,4998,4.54,4.73,4.25
火锅,福田区,深圳,小龙坎老火锅(泰然店),泰然六路34号,4.21,122,1997,4.31,4.48,4.16
火锅,福田区,深圳,殷發宵夜公司驰名碳火牛腩煲(车公庙店),泰然九路212栋,4.49,99,1172,4.46,4.54,4.48
火锅,南山区,深圳,润园四季椰子鸡(华侨城创意园店),香山东街与汕头街交叉口华侨城东部市场4楼,4.74,121,4085,4.83,4.83,4.39
火锅,南山区,深圳,润园四季椰子鸡(欢乐海岸店),白石路东8号欢乐海岸5-F2,4.51,127,2833,4.71,4.61,4.24
火锅,南山区,深圳,大龙燚火锅(南山大道店),南山大道2009号一楼D区,4.42,127,2534,4.53,4.45,4.41
火锅,南山区,深圳,钢管厂五区小郡肝串串香(南山总店),南山大道2011-3号,4.23,117,3252,4.51,4.19,4.1
火锅,南山区,深圳,顶真牛肉潮式火锅(湾厦店),蛇口街道后海大道1027号东南工贸大厦一楼,4.79,111,2336,4.82,4.51,4.46
火锅,南山区,深圳,八合里牛肉火锅(西丽云城万科里店),打石二路云城万科里C绿廊L1层18-20与L2层18-19号,4.81,89,1005,4.86,4.77,4.71
火锅,南山区,深圳,小龙坎老火锅(白石洲店),白石洲未来时代主体檐廊首层2号,4.45,134,1576,4.56,4.65,4.47
火锅,南山区,深圳,大良海记粥底火锅(南山店),南光城市花园1栋A座,4.52,59,750,4.64,3.86,4.01
火锅,南山区,深圳,大龙燚火锅(白石洲店),石洲中路白石洲博耐家居一楼2号,4.38,126,763,4.53,4.62,4.56
火锅,南山区,深圳,润园四季椰子鸡(海上世界店),望海路海上世界C区3楼301,4.62,120,1931,4.75,4.86,4.43
火锅,南山区,深圳,味之绝·热血美蛙鱼火锅(蛇口店),工业三路1号汇港购物中心2楼209A,4.71,100,664,4.78,4.82,4.81
火锅,南山区,深圳,戏凤记猪肚鸡(海岸城店),文心四路海岸城L5层-532号商铺,4.35,98,625,4.42,4.85,4.64
火锅,南山区,深圳,马路边边串串香(大冲店),科发路大冲新城花园2栋1D座336-2号,4.1,98,491,4.43,4.46,4.39
火锅,南山区,深圳,老佛爷炭火蛙锅(南头店),金鸡路1号田厦翡翠明珠1楼,4.54,90,1372,4.52,4.6,4.6
火锅,南山区,深圳,有拈头成都市井火锅(南山总店),南山大道2008号跃华园首层,4.56,111,3525,4.61,4.65,4.62
粤菜,南山区,深圳,金翠皇宫粤菜·点心·海鲜(翡翠店),金鸡路圣淘沙酒店3楼,4.6,106,3019,4.63,4.75,4.3
粤菜,南山区,深圳,陈鹏鹏卤鹅饭店(万象天地店),深南大道与铜鼓路交口万象天地NL163铺,4.31,97,2022,4.53,4.17,4.37
粤菜,南山区,深圳,渔来生客家菜(南山店),南山大道1086号易四方美食城南园枫叶公寓一楼105B,4.77,108,134,4.76,4.63,4.86
粤菜,南山区,深圳,丹桂轩(华侨城店),华侨城香山街波托菲诺会所1楼,4.3,164,3144,4.1,4.77,3.78
粤菜,南山区,深圳,陈鹏鹏卤鹅饭店(欢乐海岸店),白石路东8号欢乐海岸项目东区曲水湾1-负1-F商铺,4.63,115,3419,4.71,4.33,4.53
粤菜,南山区,深圳,79号渔船海鲜饭店(西丽店),西丽街道打石一路云城万科里B1层L1层L2层,4.53,231,877,4.62,4.69,4.27
粤菜,南山区,深圳,益康堂鱼仔码头港式风味餐厅,蛇口新街渔港大楼1楼,4.09,76,507,4.22,3.69,3.93
粤菜,南山区,深圳,唐宫小聚(万象天地店),深南大道华润万象天地SL620,4.4,107,2515,4.32,4.55,4.44
粤菜,南山区,深圳,湛江鸡饭店(龙井店),龙井路15号,3.96,95,262,4.19,3.64,3.69
粤菜,南山区,深圳,幸运牛（汕头）小黄牛火锅(海岸城店),文心五路海岸城西座2楼,4.42,90,1364,4.56,4.26,4.32
粤菜,南山区,深圳,金光鸽王(南山西丽店),留仙大道大学城站D出口益田·假日里,4.23,91,320,4.39,4.43,4.16
粤菜,南山区,深圳,客语-客家菜(花园城店),招商街道南海大道蛇口花园城广场1层188B号铺,4.45,83,877,4.37,4.73,4.39
粤菜,南山区,深圳,蝴蝶梦音乐美食餐厅(欢乐海岸店),白石路东8号欢乐海岸曲水湾14栋,4.14,131,2986,4.03,4.56,4.13
粤菜,南山区,深圳,大自然醉鹅(南山店),西丽街道茶光村110号,4.6,91,715,4.81,3.66,3.89
粤菜,南山区,深圳,潮汕牛肉店(旺棠店),西丽镇旺棠工业区22栋13号,4.74,18,215,4.82,3.92,4.38
湘菜,罗湖区,深圳,锦城酒店,金湖路63号,3.76,108,160,3.8,3.81,3.71
湘菜,罗湖区,深圳,农家冲(嘉宾店),嘉宾路粤鹏大厦二层,3.95,62,111,3.9,3.88,3.89
湘菜,罗湖区,深圳,能厨(笋岗店),桃园路185号,3.57,74,110,3.8,3.79,3.66
湘菜,罗湖区,深圳,村里村外(莲塘店),莲塘街道祥和花园二期栋201#、05、06,3.84,64,301,3.85,3.78,3.76
湘菜,罗湖区,深圳,能厨(宝岗路店),笋岗街道田心社区宝岗路33号祥福雅居401佳满福百货商场1B-08,3.66,68,33,3.87,3.85,3.79
湘菜,罗湖区,深圳,农家冲(迎春店),迎春路12号海外联谊大厦1-2楼,3.88,64,160,3.92,3.9,3.73
湘菜,罗湖区,深圳,金芙蓉•湘菜馆(金威大厦店),万象城嘉宾路金威大厦1楼,4.04,57,89,4.23,3.8,3.79
湘菜,罗湖区,深圳,芙蓉王酒家,友谊路7号首层,3.91,74,163,3.92,3.81,3.81
湘菜,罗湖区,深圳,老乡村(南湖店),春风路置地逸轩群楼A42,3.66,62,143,3.7,3.65,3.42
湘菜,罗湖区,深圳,粗茶淡饭(笋岗店),宝安北路富宝楼2层,3.96,57,125,3.97,3.96,3.84
湘菜,罗湖区,深圳,人人湘菜,嘉宾路1017号粤鹏大厦2楼,4.16,114,79,4.18,4.17,4.11
湘菜,罗湖区,深圳,湘苑酒楼,友谊路芙蓉楼一层,4.16,69,109,4.35,3.84,3.86
湘菜,罗湖区,深圳,正儿八经辣椒炒肉,沿河东路19号河东宾馆一楼中餐厅,3.82,60,88,3.9,3.72,3.79
湘菜,罗湖区,深圳,小女掌勺(万象店),书城路15号,3.72,30,41,3.78,3.85,3.71
湘菜,南山区,深圳,芙蓉楼·健康湘菜(常兴店),常兴路98号如意家园综合楼,4.6,93,1392,4.57,4.57,4.42
湘菜,罗湖区,深圳,故湘味(太阳百货店),东门商业步行街太阳百货6楼,3.99,70,123,3.99,4.03,4.13
湘菜,南山区,深圳,小辣椒(桃园店),南头街道桃园东路南航商业大厦1层,4.53,70,387,4.59,4.43,4.28
湘菜,南山区,深圳,蔡南家·湘味小馆(紫竹园店),招商街道四海社区四海路27号紫竹园商铺206,4.75,82,646,4.84,4.55,4.74
湘菜,南山区,深圳,碧桃·湘粤私房菜(海上世界店),蛇口海上世界B区B111-116商铺,4.19,98,1312,4.3,4.58,4.31
湘菜,南山区,深圳,无虾不欢·热辣龙虾·湘菜(保利文化广场店),粤海街道保利文化广场A区三层A3-03-02号,4.6,103,759,4.59,4.68,4.71
湘菜,南山区,深圳,芙蓉楼·健康湘菜(华侨城店),侨城西街10号鸿波酒店1层,4.53,96,1117,4.56,4.61,4.31
湘菜,南山区,深圳,俏九州·湘西菜·鲜笋脆肚(万科云城店),西丽街道西丽留仙洞总部基地打石二路南侧万科云城二期,3.61,77,277,3.92,4.26,3.9
湘菜,南山区,深圳,老湖南肖三胖地锅土菜(南山店),科苑南路综合服务楼1楼,3.89,86,982,4.13,3.72,3.69
湘菜,南山区,深圳,一树芙蓉(讯美店),粤海街道讯美科技广场负一层5号,4.48,75,565,4.64,4.84,4.46
湘菜,南山区,深圳,俏九州·湘西菜·鲜笋脆肚(来福士店),南山街道南海大道2163号深圳来福士广场商场B1层02A,3.89,76,458,3.96,4.41,4.12
湘菜,南山区,深圳,好伙夫云南菌汤鸡(科兴科学园店),粤海街道科技园中区科苑路15号科兴科学园第B栋G层16E,4.14,90,327,4.48,4.14,4.2
湘菜,南山区,深圳,粗茶淡饭(学府店),南山大道2019号,3.91,62,502,4.03,3.99,3.8
湘菜,南山区,深圳,湘村人家(科技园店),科发路9号科苑居付楼首层109号,3.79,57,62,3.76,3.67,3.67
湘菜,南山区,深圳,湘阁里辣(南山茂业店),海德二道茂业百货8楼,4.6,67,402,4.53,4.66,4.62
湘菜,南山区,深圳,芙蓉楼·健康湘菜(南油店),龙城路粤海综合楼1楼,4.65,84,287,4.64,4.36,4.48
江河湖海鲜,福田区,深圳,粤菜王府(平安金融中心店),益田路5033号平安金融中心7层,4.47,394,505,4.52,4.82,4.56
江河湖海鲜,福田区,深圳,天天渔港·粤式海鲜酒楼(福田店),振中路88号爱华电脑城8栋,4.34,82,1758,4.19,3.88,3.74
江河湖海鲜,福田区,深圳,东宝制造·海鲜火锅(香蜜湖1979店),侨香东路1011号1979文化新天地B区3层,4.75,677,609,4.82,4.85,4.68
江河湖海鲜,福田区,深圳,海游荟,彩田路新浩e都c座102,4.43,343,79,4.5,4.74,4.58
